,Table,Treat,Cv,Stem,Days_to_Term,Term_for_Bc_,flw,jar,pretreat,post,open,Bc_F,Bc_L,Day,Bc_F_per,tf_BC_F,Day2,Day3,Day4,Day5,Bc_F.per,Bc_F.logit.per
1497,2,8,C,2,9,0,200,68,3,0,1,2,1,2,0.01,-4.59511985,4,8,16,32,1,-4.59511985
1498,2,8,C,2,9,0,200,68,3,0,1,3,1,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
1499,2,8,C,2,9,0,200,68,3,0,1,4,0,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
1500,2,8,C,2,9,0,200,68,3,0,1,4,1,5,0.09,-2.313634929,25,125,625,3125,9,-2.313634929
1501,2,8,C,2,9,0,200,68,3,0,1,4,1,6,0.09,-2.313634929,36,216,1296,7776,9,-2.313634929
1502,2,8,C,2,9,0,200,68,3,0,1,4,1,7,0.035,-3.31678004,49,343,2401,16807,9,-2.313634929
1503,2,8,C,2,9,0,200,68,3,0,1,4,1,8,0.09,-2.313634929,64,512,4096,32768,9,-2.313634929
1504,2,8,C,2,9,0,200,68,3,0,1,6,1,9,0.38,-0.489548225,81,729,6561,59049,38,-0.489548225
1505,2,8,C,3,14,0,201,68,3,0,1,2,0,1,0.01,-4.59511985,1,1,1,1,1,-4.59511985
1506,2,8,C,3,14,0,201,68,3,0,1,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
1507,2,8,C,3,14,0,201,68,3,0,1,4,0,3,0.035,-3.31678004,9,27,81,243,9,-2.313634929
1508,2,8,C,3,14,0,201,68,3,0,1,4,0,4,0.01,-4.59511985,16,64,256,1024,9,-2.313634929
1509,2,8,C,3,14,0,201,68,3,0,1,4,0,5,0.035,-3.31678004,25,125,625,3125,9,-2.313634929
1510,2,8,C,3,14,0,201,68,3,0,1,4,0,6,0.035,-3.31678004,36,216,1296,7776,9,-2.313634929
1511,2,8,C,3,14,0,201,68,3,0,1,4,0,7,0.09,-2.313634929,49,343,2401,16807,9,-2.313634929
1512,2,8,C,3,14,0,201,68,3,0,1,4,0,8,0.035,-3.31678004,64,512,4096,32768,9,-2.313634929
1513,2,8,C,3,14,0,201,68,3,0,1,4,1,9,0.035,-3.31678004,81,729,6561,59049,9,-2.313634929
1514,2,8,C,3,14,0,201,68,3,0,1,4,1,10,0.035,-3.31678004,100,1000,10000,1.00E+05,9,-2.313634929
1515,2,8,C,3,14,0,201,68,3,0,1,4,1,11,0.035,-3.31678004,121,1331,14641,161051,9,-2.313634929
1516,2,8,C,3,14,0,201,68,3,0,1,4,1,12,0.09,-2.313634929,144,1728,20736,248832,9,-2.313634929
1517,2,8,C,3,14,0,201,68,3,0,2,4,1,13,0.09,-2.313634929,169,2197,28561,371293,9,-2.313634929
1518,2,8,C,3,14,0,201,68,3,0,1,4,1,14,0.09,-2.313634929,196,2744,38416,537824,9,-2.313634929
1519,2,9,D,1,3,0,202,69,4,0,3,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
1520,2,9,D,1,3,0,202,69,4,0,3,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
1521,2,9,D,1,3,0,202,69,4,0,3,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
1522,2,9,D,2,3,1,203,69,4,0,2,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1523,2,9,D,2,3,1,203,69,4,0,2,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
1524,2,9,D,2,3,1,203,69,4,0,3,8,0,3,0.88,1.992430165,9,27,81,243,88,1.992430165
1525,2,9,D,3,3,0,204,69,4,0,2,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
1526,2,9,D,3,3,0,204,69,4,0,2,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
1527,2,9,D,3,3,0,204,69,4,0,2,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
1528,2,10,F,1,7,0,205,70,5,0,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1529,2,10,F,1,7,0,205,70,5,0,1,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
1530,2,10,F,1,7,0,205,70,5,0,1,2,0,3,0.01,-4.59511985,9,27,81,243,1,-4.59511985
1531,2,10,F,1,7,0,205,70,5,0,1,3,0,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
1532,2,10,F,1,7,0,205,70,5,0,1,4,0,5,0.09,-2.313634929,25,125,625,3125,9,-2.313634929
1533,2,10,F,1,7,0,205,70,5,0,1,4,0,6,0.09,-2.313634929,36,216,1296,7776,9,-2.313634929
1534,2,10,F,1,7,0,205,70,5,0,1,5,0,7,0.14,-1.815289967,49,343,2401,16807,14,-1.815289967
1535,2,10,F,2,8,0,206,70,5,0,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1536,2,10,F,2,8,0,206,70,5,0,1,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
1537,2,10,F,2,8,0,206,70,5,0,1,1,0,3,0.005,-5.293304825,9,27,81,243,0.5,-5.293304825
1538,2,10,F,2,8,0,206,70,5,0,1,1,0,4,0.005,-5.293304825,16,64,256,1024,0.5,-5.293304825
1539,2,10,F,2,8,0,206,70,5,0,1,2,0,5,0.01,-4.59511985,25,125,625,3125,1,-4.59511985
1540,2,10,F,2,8,0,206,70,5,0,1,2,0,6,0.01,-4.59511985,36,216,1296,7776,1,-4.59511985
1541,2,10,F,2,8,0,206,70,5,0,1,4,0,7,0.09,-2.313634929,49,343,2401,16807,9,-2.313634929
1542,2,10,F,2,8,0,206,70,5,0,1,4,1,8,0.035,-3.31678004,64,512,4096,32768,9,-2.313634929
1543,2,10,F,3,8,0,207,70,5,0,0,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1544,2,10,F,3,8,0,207,70,5,0,1,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
1545,2,10,F,3,8,0,207,70,5,0,1,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
1546,2,10,F,3,8,0,207,70,5,0,1,3,0,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
1547,2,10,F,3,8,0,207,70,5,0,1,3,0,5,0.035,-3.31678004,25,125,625,3125,3.5,-3.31678004
1548,2,10,F,3,8,0,207,70,5,0,1,3,0,6,0.035,-3.31678004,36,216,1296,7776,3.5,-3.31678004
1549,2,10,F,3,8,0,207,70,5,0,1,5,0,7,0.14,-1.815289967,49,343,2401,16807,14,-1.815289967
1550,2,10,F,3,8,0,207,70,5,0,1,5,0,8,0.14,-1.815289967,64,512,4096,32768,14,-1.815289967
1551,2,6,D,1,3,0,208,71,1,0,3,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1552,2,6,D,1,3,0,208,71,1,0,3,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
1553,2,6,D,1,3,0,208,71,1,0,3,4,1,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
1554,2,6,D,2,7,0,209,71,1,0,2,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
1555,2,6,D,2,7,0,209,71,1,0,3,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
1556,2,6,D,2,7,0,209,71,1,0,3,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
1557,2,6,D,2,7,0,209,71,1,0,3,4,0,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
1558,2,6,D,2,7,0,209,71,1,0,3,4,0,5,0.035,-3.31678004,25,125,625,3125,9,-2.313634929
1559,2,6,D,2,7,0,209,71,1,0,3,4,0,6,0.035,-3.31678004,36,216,1296,7776,9,-2.313634929
1560,2,6,D,2,7,0,209,71,1,0,3,4,0,7,0.09,-2.313634929,49,343,2401,16807,9,-2.313634929
1561,2,6,D,3,6,0,210,71,1,0,1,1,1,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1562,2,6,D,3,6,0,210,71,1,0,2,4,1,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
1563,2,6,D,3,6,0,210,71,1,0,2,4,1,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
1564,2,6,D,3,6,0,210,71,1,0,2,4,1,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
1565,2,6,D,3,6,0,210,71,1,0,2,4,1,5,0.09,-2.313634929,25,125,625,3125,9,-2.313634929
1566,2,6,D,3,6,0,210,71,1,0,2,4,1,6,0.09,-2.313634929,36,216,1296,7776,9,-2.313634929
1567,2,7,F,1,9,0,211,72,2,0,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1568,2,7,F,1,9,0,211,72,2,0,1,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
1569,2,7,F,1,9,0,211,72,2,0,1,1,0,3,0.005,-5.293304825,9,27,81,243,0.5,-5.293304825
1570,2,7,F,1,9,0,211,72,2,0,1,3,1,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
1571,2,7,F,1,9,0,211,72,2,0,1,3,1,5,0.035,-3.31678004,25,125,625,3125,3.5,-3.31678004
1572,2,7,F,1,9,0,211,72,2,0,1,3,1,6,0.035,-3.31678004,36,216,1296,7776,3.5,-3.31678004
1573,2,7,F,1,9,0,211,72,2,0,1,4,1,7,0.09,-2.313634929,49,343,2401,16807,9,-2.313634929
1574,2,7,F,1,9,0,211,72,2,0,2,4,1,8,0.09,-2.313634929,64,512,4096,32768,9,-2.313634929
1575,2,7,F,1,9,0,211,72,2,0,1,5,1,9,0.14,-1.815289967,81,729,6561,59049,14,-1.815289967
1576,2,7,F,2,7,0,212,72,2,0,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1577,2,7,F,2,7,0,212,72,2,0,1,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
1578,2,7,F,2,7,0,212,72,2,0,1,1,0,3,0.005,-5.293304825,9,27,81,243,0.5,-5.293304825
1579,2,7,F,2,7,0,212,72,2,0,1,1,0,4,0.005,-5.293304825,16,64,256,1024,0.5,-5.293304825
1580,2,7,F,2,7,0,212,72,2,0,1,1,0,5,0.005,-5.293304825,25,125,625,3125,0.5,-5.293304825
1581,2,7,F,2,7,0,212,72,2,0,1,2,0,6,0.01,-4.59511985,36,216,1296,7776,1,-4.59511985
1582,2,7,F,2,7,0,212,72,2,0,1,3,1,7,0.035,-3.31678004,49,343,2401,16807,3.5,-3.31678004
1583,2,7,F,3,8,0,213,72,2,0,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1584,2,7,F,3,8,0,213,72,2,0,1,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
1585,2,7,F,3,8,0,213,72,2,0,1,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
1586,2,7,F,3,8,0,213,72,2,0,1,4,0,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
1587,2,7,F,3,8,0,213,72,2,0,1,4,0,5,0.035,-3.31678004,25,125,625,3125,9,-2.313634929
1588,2,7,F,3,8,0,213,72,2,0,1,4,0,6,0.09,-2.313634929,36,216,1296,7776,9,-2.313634929
1589,2,7,F,3,8,0,213,72,2,0,2,5,0,7,0.14,-1.815289967,49,343,2401,16807,14,-1.815289967
1590,2,7,F,3,8,0,213,72,2,0,1,5,1,8,0.14,-1.815289967,64,512,4096,32768,14,-1.815289967
1591,2,8,V,1,9,0,214,73,3,0,1,2,0,1,0.01,-4.59511985,1,1,1,1,1,-4.59511985
1592,2,8,V,1,9,0,214,73,3,0,3,2,0,2,0.01,-4.59511985,4,8,16,32,1,-4.59511985
1593,2,8,V,1,9,0,214,73,3,0,3,2,0,3,0.01,-4.59511985,9,27,81,243,1,-4.59511985
1594,2,8,V,1,9,0,214,73,3,0,3,2,0,4,0.01,-4.59511985,16,64,256,1024,1,-4.59511985
1595,2,8,V,1,9,0,214,73,3,0,3,3,0,5,0.035,-3.31678004,25,125,625,3125,3.5,-3.31678004
1596,2,8,V,1,9,0,214,73,3,0,3,4,1,6,0.09,-2.313634929,36,216,1296,7776,9,-2.313634929
1597,2,8,V,1,9,0,214,73,3,0,3,4,1,7,0.035,-3.31678004,49,343,2401,16807,9,-2.313634929
1598,2,8,V,1,9,0,214,73,3,0,3,4,1,8,0.035,-3.31678004,64,512,4096,32768,9,-2.313634929
1599,2,8,V,1,9,0,214,73,3,0,3,4,1,9,0.09,-2.313634929,81,729,6561,59049,9,-2.313634929
1600,2,8,V,2,6,1,215,73,3,0,2,5,0,1,0.14,-1.815289967,1,1,1,1,14,-1.815289967
1601,2,8,V,2,6,1,215,73,3,0,2,6,0,2,0.38,-0.489548225,4,8,16,32,38,-0.489548225
1602,2,8,V,2,6,1,215,73,3,0,2,6,0,3,0.38,-0.489548225,9,27,81,243,38,-0.489548225
1603,2,8,V,2,6,1,215,73,3,0,2,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
1604,2,8,V,2,6,1,215,73,3,0,2,6,0,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
1605,2,8,V,2,6,1,215,73,3,0,3,8,0,6,0.88,1.992430165,36,216,1296,7776,88,1.992430165
1606,2,8,V,3,19,0,216,73,3,0,2,4,0,1,0.09,-2.313634929,1,1,1,1,9,-2.313634929
1607,2,8,V,3,19,0,216,73,3,0,2,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
1608,2,8,V,3,19,0,216,73,3,0,2,4,0,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
1609,2,8,V,3,19,0,216,73,3,0,2,4,0,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
1610,2,8,V,3,19,0,216,73,3,0,2,4,0,5,0.035,-3.31678004,25,125,625,3125,9,-2.313634929
1611,2,8,V,3,19,0,216,73,3,0,2,4,1,6,0.09,-2.313634929,36,216,1296,7776,9,-2.313634929
1612,2,8,V,3,19,0,216,73,3,0,2,4,1,7,0.09,-2.313634929,49,343,2401,16807,9,-2.313634929
1613,2,8,V,3,19,0,216,73,3,0,2,4,1,8,0.035,-3.31678004,64,512,4096,32768,9,-2.313634929
1614,2,8,V,3,19,0,216,73,3,0,2,4,1,9,0.09,-2.313634929,81,729,6561,59049,9,-2.313634929
1615,2,8,V,3,19,0,216,73,3,0,2,4,1,10,0.09,-2.313634929,100,1000,10000,1.00E+05,9,-2.313634929
1616,2,8,V,3,19,0,216,73,3,0,2,4,1,11,0.09,-2.313634929,121,1331,14641,161051,9,-2.313634929
1617,2,8,V,3,19,0,216,73,3,0,2,4,1,12,0.09,-2.313634929,144,1728,20736,248832,9,-2.313634929
1618,2,8,V,3,19,0,216,73,3,0,2,4,1,13,0.09,-2.313634929,169,2197,28561,371293,9,-2.313634929
1619,2,8,V,3,19,0,216,73,3,0,2,4,1,14,0.09,-2.313634929,196,2744,38416,537824,9,-2.313634929
1620,2,8,V,3,19,0,216,73,3,0,2,4,1,15,0.09,-2.313634929,225,3375,50625,759375,9,-2.313634929
1621,2,8,V,3,19,0,216,73,3,0,2,4,1,16,0.09,-2.313634929,256,4096,65536,1048576,9,-2.313634929
1622,2,8,V,3,19,0,216,73,3,0,2,4,1,17,0.09,-2.313634929,289,4913,83521,1419857,9,-2.313634929
1623,2,8,V,3,19,0,216,73,3,0,2,4,1,18,0.09,-2.313634929,324,5832,104976,1889568,9,-2.313634929
1624,2,8,V,3,19,0,216,73,3,0,2,4,1,19,0.09,-2.313634929,361,6859,130321,2476099,9,-2.313634929
1625,2,9,C,1,12,0,217,74,4,0,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1626,2,9,C,1,12,0,217,74,4,0,2,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
1627,2,9,C,1,12,0,217,74,4,0,2,2,0,3,0.01,-4.59511985,9,27,81,243,1,-4.59511985
1628,2,9,C,1,12,0,217,74,4,0,2,3,0,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
1629,2,9,C,1,12,0,217,74,4,0,1,3,0,5,0.005,-5.293304825,25,125,625,3125,3.5,-3.31678004
1630,2,9,C,1,12,0,217,74,4,0,1,4,0,6,0.09,-2.313634929,36,216,1296,7776,9,-2.313634929
1631,2,9,C,1,12,0,217,74,4,0,1,4,0,7,0.09,-2.313634929,49,343,2401,16807,9,-2.313634929
1632,2,9,C,1,12,0,217,74,4,0,1,4,0,8,0.09,-2.313634929,64,512,4096,32768,9,-2.313634929
1633,2,9,C,1,12,0,217,74,4,0,1,4,0,9,0.09,-2.313634929,81,729,6561,59049,9,-2.313634929
1634,2,9,C,1,12,0,217,74,4,0,1,4,0,10,0.09,-2.313634929,100,1000,10000,1.00E+05,9,-2.313634929
1635,2,9,C,1,12,0,217,74,4,0,2,4,0,11,0.09,-2.313634929,121,1331,14641,161051,9,-2.313634929
1636,2,9,C,1,12,0,217,74,4,0,1,4,0,12,0.09,-2.313634929,144,1728,20736,248832,9,-2.313634929
1637,2,9,C,2,4,1,218,74,4,0,1,6,0,1,0.38,-0.489548225,1,1,1,1,38,-0.489548225
1638,2,9,C,2,4,1,218,74,4,0,1,6,0,2,0.38,-0.489548225,4,8,16,32,38,-0.489548225
1639,2,9,C,2,4,1,218,74,4,0,1,7,0,3,0.63,0.532216814,9,27,81,243,63,0.532216814
1640,2,9,C,2,4,1,218,74,4,0,1,8,0,4,0.88,1.992430165,16,64,256,1024,88,1.992430165
1641,2,9,C,3,4,0,219,74,4,0,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1642,2,9,C,3,4,0,219,74,4,0,1,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
1643,2,9,C,3,4,0,219,74,4,0,1,1,1,3,0.005,-5.293304825,9,27,81,243,0.5,-5.293304825
1644,2,9,C,3,4,0,219,74,4,0,1,1,1,4,0.005,-5.293304825,16,64,256,1024,0.5,-5.293304825
1645,2,10,D,1,5,0,220,75,5,0,2,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1646,2,10,D,1,5,0,220,75,5,0,3,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
1647,2,10,D,1,5,0,220,75,5,0,3,3,0,3,0.01,-4.59511985,9,27,81,243,3.5,-3.31678004
1648,2,10,D,1,5,0,220,75,5,0,3,3,1,4,0.005,-5.293304825,16,64,256,1024,3.5,-3.31678004
1649,2,10,D,1,5,0,220,75,5,0,3,3,1,5,0.035,-3.31678004,25,125,625,3125,3.5,-3.31678004
1650,2,10,D,2,2,1,221,75,5,0,2,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1651,2,10,D,2,2,1,221,75,5,0,3,8,0,2,0.88,1.992430165,4,8,16,32,88,1.992430165
1652,2,10,D,3,3,0,222,75,5,0,2,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1653,2,10,D,3,3,0,222,75,5,0,2,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
1654,2,10,D,3,3,0,222,75,5,0,2,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
1655,2,6,C,1,5,0,223,76,1,0,1,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
1656,2,6,C,1,5,0,223,76,1,0,1,4,0,2,0.09,-2.313634929,4,8,16,32,9,-2.313634929
1657,2,6,C,1,5,0,223,76,1,0,1,5,0,3,0.14,-1.815289967,9,27,81,243,14,-1.815289967
1658,2,6,C,1,5,0,223,76,1,0,1,6,0,4,0.38,-0.489548225,16,64,256,1024,38,-0.489548225
1659,2,6,C,1,5,0,223,76,1,0,1,6,1,5,0.38,-0.489548225,25,125,625,3125,38,-0.489548225
1660,2,6,C,2,15,0,224,76,1,0,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1661,2,6,C,2,15,0,224,76,1,0,1,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
1662,2,6,C,2,15,0,224,76,1,0,1,1,0,3,0.005,-5.293304825,9,27,81,243,0.5,-5.293304825
1663,2,6,C,2,15,0,224,76,1,0,1,1,0,4,0.005,-5.293304825,16,64,256,1024,0.5,-5.293304825
1664,2,6,C,2,15,0,224,76,1,0,2,3,0,5,0.035,-3.31678004,25,125,625,3125,3.5,-3.31678004
1665,2,6,C,2,15,0,224,76,1,0,1,3,0,6,0.005,-5.293304825,36,216,1296,7776,3.5,-3.31678004
1666,2,6,C,2,15,0,224,76,1,0,2,3,0,7,0.035,-3.31678004,49,343,2401,16807,3.5,-3.31678004
1667,2,6,C,2,15,0,224,76,1,0,2,3,0,8,0.035,-3.31678004,64,512,4096,32768,3.5,-3.31678004
1668,2,6,C,2,15,0,224,76,1,0,1,3,0,9,0.035,-3.31678004,81,729,6561,59049,3.5,-3.31678004
1669,2,6,C,2,15,0,224,76,1,0,2,3,0,10,0.035,-3.31678004,100,1000,10000,1.00E+05,3.5,-3.31678004
1670,2,6,C,2,15,0,224,76,1,0,2,3,0,11,0.035,-3.31678004,121,1331,14641,161051,3.5,-3.31678004
1671,2,6,C,2,15,0,224,76,1,0,2,3,0,12,0.035,-3.31678004,144,1728,20736,248832,3.5,-3.31678004
1672,2,6,C,2,15,0,224,76,1,0,2,3,0,13,0.035,-3.31678004,169,2197,28561,371293,3.5,-3.31678004
1673,2,6,C,2,15,0,224,76,1,0,2,3,0,14,0.035,-3.31678004,196,2744,38416,537824,3.5,-3.31678004
1674,2,6,C,2,15,0,224,76,1,0,2,3,0,15,0.035,-3.31678004,225,3375,50625,759375,3.5,-3.31678004
1675,2,7,D,1,3,0,225,77,2,0,3,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1676,2,7,D,1,3,0,225,77,2,0,3,2,0,2,0.01,-4.59511985,4,8,16,32,1,-4.59511985
1677,2,7,D,1,3,0,225,77,2,0,3,2,0,3,0.01,-4.59511985,9,27,81,243,1,-4.59511985
1678,2,7,D,2,4,0,226,77,2,0,2,3,0,1,0.035,-3.31678004,1,1,1,1,3.5,-3.31678004
1679,2,7,D,2,4,0,226,77,2,0,3,3,0,2,0.035,-3.31678004,4,8,16,32,3.5,-3.31678004
1680,2,7,D,2,4,0,226,77,2,0,3,4,0,3,0.09,-2.313634929,9,27,81,243,9,-2.313634929
1681,2,7,D,2,4,0,226,77,2,0,3,4,1,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
1682,2,7,D,3,4,0,227,77,2,0,2,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1683,2,7,D,3,4,0,227,77,2,0,3,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
1684,2,7,D,3,4,0,227,77,2,0,3,1,1,3,0.005,-5.293304825,9,27,81,243,0.5,-5.293304825
1685,2,7,D,3,4,0,227,77,2,0,3,4,1,4,0.09,-2.313634929,16,64,256,1024,9,-2.313634929
1686,2,8,F,1,5,0,228,78,3,0,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1687,2,8,F,1,5,0,228,78,3,0,1,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
1688,2,8,F,1,5,0,228,78,3,0,1,1,0,3,0.005,-5.293304825,9,27,81,243,0.5,-5.293304825
1689,2,8,F,1,5,0,228,78,3,0,1,3,1,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
1690,2,8,F,1,5,0,228,78,3,0,1,3,1,5,0.01,-4.59511985,25,125,625,3125,3.5,-3.31678004
1691,2,8,F,2,8,0,229,78,3,0,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1692,2,8,F,2,8,0,229,78,3,0,1,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
1693,2,8,F,2,8,0,229,78,3,0,1,1,0,3,0.005,-5.293304825,9,27,81,243,0.5,-5.293304825
1694,2,8,F,2,8,0,229,78,3,0,2,1,0,4,0.005,-5.293304825,16,64,256,1024,0.5,-5.293304825
1695,2,8,F,2,8,0,229,78,3,0,2,1,0,5,0.005,-5.293304825,25,125,625,3125,0.5,-5.293304825
1696,2,8,F,2,8,0,229,78,3,0,2,6,0,6,0.38,-0.489548225,36,216,1296,7776,38,-0.489548225
1697,2,8,F,2,8,0,229,78,3,0,2,6,0,7,0.38,-0.489548225,49,343,2401,16807,38,-0.489548225
1698,2,8,F,2,8,0,229,78,3,0,2,6,0,8,0.38,-0.489548225,64,512,4096,32768,38,-0.489548225
1699,2,8,F,3,9,0,230,78,3,0,1,1,0,1,0.005,-5.293304825,1,1,1,1,0.5,-5.293304825
1700,2,8,F,3,9,0,230,78,3,0,1,1,0,2,0.005,-5.293304825,4,8,16,32,0.5,-5.293304825
1701,2,8,F,3,9,0,230,78,3,0,1,1,0,3,0.005,-5.293304825,9,27,81,243,0.5,-5.293304825
1702,2,8,F,3,9,0,230,78,3,0,1,1,0,4,0.005,-5.293304825,16,64,256,1024,0.5,-5.293304825
1703,2,8,F,3,9,0,230,78,3,0,1,1,0,5,0.005,-5.293304825,25,125,625,3125,0.5,-5.293304825
1704,2,8,F,3,9,0,230,78,3,0,1,1,0,6,0.005,-5.293304825,36,216,1296,7776,0.5,-5.293304825
1705,2,8,F,3,9,0,230,78,3,0,1,1,1,7,0.005,-5.293304825,49,343,2401,16807,0.5,-5.293304825
1706,2,8,F,3,9,0,230,78,3,0,1,1,1,8,0.005,-5.293304825,64,512,4096,32768,0.5,-5.293304825
1707,2,8,F,3,9,0,230,78,3,0,1,4,1,9,0.09,-2.313634929,81,729,6561,59049,9,-2.313634929
1708,2,9,V,1,8,0,231,79,4,0,2,2,0,1,0.01,-4.59511985,1,1,1,1,1,-4.59511985
1709,2,9,V,1,8,0,231,79,4,0,2,2,0,2,0.01,-4.59511985,4,8,16,32,1,-4.59511985
1710,2,9,V,1,8,0,231,79,4,0,2,3,0,3,0.035,-3.31678004,9,27,81,243,3.5,-3.31678004
1711,2,9,V,1,8,0,231,79,4,0,2,3,0,4,0.035,-3.31678004,16,64,256,1024,3.5,-3.31678004
1712,2,9,V,1,8,0,231,79,4,0,2,3,0,5,0.035,-3.31678004,25,125,625,3125,3.5,-3.31678004
1713,2,9,V,1,8,0,231,79,4,0,2,4,0,6,0.09,-2.313634929,36,216,1296,7776,9,-2.313634929
1714,2,9,V,1,8,0,231,79,4,0,2,4,0,7,0.01,-4.59511985,49,343,2401,16807,9,-2.313634929
1715,2,9,V,1,8,0,231,79,4,0,2,4,1,8,0.005,-5.293304825,64,512,4096,32768,9,-2.313634929
1716,2,9,V,2,9,0,232,79,4,0,2,2,0,1,0.01,-4.59511985,1,1,1,1,1,-4.59511985
1717,2,9,V,2,9,0,232,79,4,0,2,2,0,2,0.01,-4.59511985,4,8,16,32,1,-4.59511985
1718,2,9,V,2,9,0,232,79,4,0,2,2,0,3,0.01,-4.59511985,9,27,81,243,1,-4.59511985
1719,2,9,V,2,9,0,232,79,4,0,2,2,0,4,0.01,-4.59511985,16,64,256,1024,1,-4.59511985
1720,2,9,V,2,9,0,232,79,4,0,2,2,0,5,0.005,-5.293304825,25,125,625,3125,1,-4.59511985
1721,2,9,V,2,9,0,232,79,4,0,2,2,0,6,0.005,-5.293304825,36,216,1296,7776,1,-4.59511985
1722,2,9,V,2,9,0,232,79,4,0,2,3,0,7,0.035,-3.31678004,49,343,2401,16807,3.5,-3.31678004
1723,2,9,V,2,9,0,232,79,4,0,2,3,0,8,0.005,-5.293304825,64,512,4096,32768,3.5,-3.31678004
